Site_ID,Grade_Description,Date,Profit
10808,Unleaded Gas,2020-09-22,-45.14
10808,Unleaded Gas,2020-09-23,118.89
10808,Unleaded Gas,2020-09-24,36.44
10808,Unleaded Gas,2020-09-25,-62.69
10808,Unleaded Gas,2020-09-26,-58.74
10808,Unleaded Gas,2020-09-27,-41.1
10808,Unleaded Gas,2020-09-28,-65.44
10808,Unleaded Gas,2020-09-29,-40.71
10808,Unleaded Gas,2020-09-30,-61.29
10808,Unleaded Gas,2020-10-01,120.61
10808,Unleaded Gas,2020-10-02,135.31
10808,Unleaded Gas,2020-10-03,75.45
10808,Unleaded Gas,2020-10-04,73.53
10808,Unleaded Gas,2020-10-05,132.79
10808,Unleaded Gas,2020-10-06,96.62
10808,Unleaded Gas,2020-10-07,98.96
10808,Unleaded Gas,2020-10-08,94.27
10808,Unleaded Gas,2020-10-09,129.06
10808,Unleaded Gas,2020-10-10,90.34
10808,Unleaded Gas,2020-10-11,73.55
10808,Unleaded Gas,2020-10-12,84.39
10808,Unleaded Gas,2020-10-13,44.35
10808,Unleaded Gas,2020-10-14,41.81
10808,Unleaded Gas,2020-10-15,54.24
10808,Unleaded Gas,2020-10-16,59.7
10808,Unleaded Gas,2020-10-17,45.89
10808,Unleaded Gas,2020-10-18,40.53
10808,Unleaded Gas,2020-10-19,71.88
10808,Unleaded Gas,2020-10-20,73.04
10808,Unleaded Gas,2020-10-21,54.73
10808,Unleaded Gas,2020-10-22,19.99
10808,Unleaded Gas,2020-10-23,46.77
10808,Unleaded Gas,2020-10-24,33.83
10808,Unleaded Gas,2020-10-25,26.14
10808,Unleaded Gas,2020-10-26,37.16
10808,Unleaded Gas,2020-10-27,21.93
10808,Unleaded Gas,2020-10-28,-5.94
10808,Unleaded Gas,2020-10-29,-12.06
10808,Unleaded Gas,2020-10-30,-15.65
10808,Unleaded Gas,2020-10-31,45.3
10808,Unleaded Gas,2020-11-01,36.18
10808,Unleaded Gas,2020-11-02,72.94
10808,Unleaded Gas,2020-11-03,49.39
10808,Unleaded Gas,2020-11-04,109.78
10808,Unleaded Gas,2020-11-05,119.15
10808,Unleaded Gas,2020-11-06,154.67
10808,Unleaded Gas,2020-11-07,98.62
10808,Unleaded Gas,2020-11-08,86.62
10808,Unleaded Gas,2020-11-09,139.95
10808,Unleaded Gas,2020-11-10,89.49
10808,Unleaded Gas,2020-11-11,66.86
10808,Unleaded Gas,2020-11-12,69.16
10808,Unleaded Gas,2020-11-13,23.04
10808,Unleaded Gas,2020-11-14,23.56
10808,Unleaded Gas,2020-11-15,21.46
10808,Unleaded Gas,2020-11-16,-30.49
10808,Unleaded Gas,2020-11-17,-53.14
10808,Unleaded Gas,2020-11-18,58.36
10808,Unleaded Gas,2020-11-19,58.53
10808,Unleaded Gas,2020-11-20,91.51
10808,Unleaded Gas,2020-11-21,49.35
10808,Unleaded Gas,2020-11-22,42.35
10808,Unleaded Gas,2020-11-23,14.63
10808,Unleaded Gas,2020-11-24,4.5
10808,Unleaded Gas,2020-11-25,7.53
10808,Unleaded Gas,2020-11-26,-28.03
10808,Unleaded Gas,2020-11-27,-50.32
10808,Unleaded Gas,2020-11-28,-36.89
10808,Unleaded Gas,2020-11-29,-29.19
10808,Unleaded Gas,2020-11-30,-62.75
10808,Unleaded Gas,2020-12-01,-81.92
10808,Unleaded Gas,2020-12-02,-69.39
10808,Unleaded Gas,2020-12-03,49.03
10808,Unleaded Gas,2020-12-04,7.07
10808,Unleaded Gas,2020-12-05,11.15
10808,Unleaded Gas,2020-12-06,-4.51
10808,Unleaded Gas,2020-12-07,-24.76
10808,Unleaded Gas,2020-12-08,-4.8
10808,Unleaded Gas,2020-12-09,1.88
10808,Unleaded Gas,2020-12-10,-6.06
10808,Unleaded Gas,2020-12-11,-46.1
10808,Unleaded Gas,2020-12-12,-49.45
10808,Unleaded Gas,2020-12-13,-41.14
10808,Unleaded Gas,2020-12-14,-56.82
10808,Unleaded Gas,2020-12-15,-55.16
10808,Unleaded Gas,2020-12-16,-20.44
10808,Unleaded Gas,2020-12-17,6.91
10808,Unleaded Gas,2020-12-18,8.78
10808,Unleaded Gas,2020-12-19,-35.68
10808,Unleaded Gas,2020-12-20,-31.88
10808,Unleaded Gas,2020-12-21,-90.28
10808,Unleaded Gas,2020-12-22,7.16
10808,Unleaded Gas,2020-12-23,63.04
10808,Unleaded Gas,2020-12-24,69.51
10808,Unleaded Gas,2020-12-25,24.29
10808,Unleaded Gas,2020-12-26,36.67
10808,Unleaded Gas,2020-12-27,30.92
10808,Unleaded Gas,2020-12-28,40.77
10808,Unleaded Gas,2020-12-29,32.54
10808,Unleaded Gas,2020-12-30,43.42
10808,Unleaded Gas,2020-12-31,31.34
10808,Midgrade Gas,2019-01-01,11.9
10808,Midgrade Gas,2019-01-02,30.78
10808,Midgrade Gas,2019-01-03,8.43
10808,Midgrade Gas,2019-01-04,14.89
10808,Midgrade Gas,2019-01-05,12.08
10808,Midgrade Gas,2019-01-06,4.64
10808,Midgrade Gas,2019-01-07,-0.69
10808,Midgrade Gas,2019-01-08,13.26
10808,Midgrade Gas,2019-01-09,8.54
10808,Midgrade Gas,2019-01-10,16.89
10808,Midgrade Gas,2019-01-11,13.84
10808,Midgrade Gas,2019-01-12,15.1
10808,Midgrade Gas,2019-01-13,3.94
10808,Midgrade Gas,2019-01-14,8.62
10808,Midgrade Gas,2019-01-15,17.72
10808,Midgrade Gas,2019-01-16,12.26
10808,Midgrade Gas,2019-01-17,12.16
10808,Midgrade Gas,2019-01-18,18.42
10808,Midgrade Gas,2019-01-19,4.38
10808,Midgrade Gas,2019-01-20,19.07
10808,Midgrade Gas,2019-01-21,16.94
10808,Midgrade Gas,2019-01-22,6.77
10808,Midgrade Gas,2019-01-23,10.31
10808,Midgrade Gas,2019-01-24,14.63
10808,Midgrade Gas,2019-01-25,20.81
10808,Midgrade Gas,2019-01-26,27.37
10808,Midgrade Gas,2019-01-27,2.31
10808,Midgrade Gas,2019-01-28,9.54
10808,Midgrade Gas,2019-01-29,10.14
10808,Midgrade Gas,2019-01-30,18.15
10808,Midgrade Gas,2019-01-31,25.16
10808,Midgrade Gas,2019-02-01,21.6
10808,Midgrade Gas,2019-02-02,26.4
10808,Midgrade Gas,2019-02-03,20.44
10808,Midgrade Gas,2019-02-04,15.64
10808,Midgrade Gas,2019-02-05,17.92
10808,Midgrade Gas,2019-02-06,7.52
10808,Midgrade Gas,2019-02-07,11.93
10808,Midgrade Gas,2019-02-09,5.25
10808,Midgrade Gas,2019-02-10,12.25
10808,Midgrade Gas,2019-02-11,14.57
10808,Midgrade Gas,2019-02-12,22.74
10808,Midgrade Gas,2019-02-13,23.34
10808,Midgrade Gas,2019-02-14,26.15
10808,Midgrade Gas,2019-02-15,14.18
10808,Midgrade Gas,2019-02-16,14.75
10808,Midgrade Gas,2019-02-17,16.97
10808,Midgrade Gas,2019-02-18,26.62
10808,Midgrade Gas,2019-02-19,21.4
10808,Midgrade Gas,2019-02-20,18.79
10808,Midgrade Gas,2019-02-21,28.88
10808,Midgrade Gas,2019-02-22,30.95
10808,Midgrade Gas,2019-02-23,26.83
10808,Midgrade Gas,2019-02-24,14.57
10808,Midgrade Gas,2019-02-25,13.12
10808,Midgrade Gas,2019-02-26,12.87
10808,Midgrade Gas,2019-02-27,30.91
10808,Midgrade Gas,2019-02-28,6.18
10808,Midgrade Gas,2019-03-01,0.0
10808,Midgrade Gas,2019-03-02,0.13
10808,Midgrade Gas,2019-03-03,0.1
10808,Midgrade Gas,2019-03-04,0.0
10808,Midgrade Gas,2019-03-05,0.0
10808,Midgrade Gas,2019-03-06,0.0
10808,Midgrade Gas,2019-03-07,0.03
10808,Midgrade Gas,2019-03-08,0.0
10808,Midgrade Gas,2019-03-09,0.06
10808,Midgrade Gas,2019-03-10,0.0
10808,Midgrade Gas,2019-03-11,0.0
10808,Midgrade Gas,2019-03-12,0.0
10808,Midgrade Gas,2019-03-13,0.05
10808,Midgrade Gas,2019-03-14,0.0
10808,Midgrade Gas,2019-03-15,0.0
10808,Midgrade Gas,2019-03-16,0.0
10808,Midgrade Gas,2019-03-17,0.0
10808,Midgrade Gas,2019-03-18,0.0
10808,Midgrade Gas,2019-03-19,0.0
10808,Midgrade Gas,2019-03-20,0.0
10808,Midgrade Gas,2019-03-21,0.0
10808,Midgrade Gas,2019-03-22,0.0
10808,Midgrade Gas,2019-03-23,0.09
10808,Midgrade Gas,2019-03-24,0.0
10808,Midgrade Gas,2019-03-25,0.0
10808,Midgrade Gas,2019-03-26,0.06
10808,Midgrade Gas,2019-03-27,0.06
10808,Midgrade Gas,2019-03-28,0.0
10808,Midgrade Gas,2019-03-29,0.0
10808,Midgrade Gas,2019-03-30,0.0
10808,Midgrade Gas,2019-03-31,0.0
10808,Midgrade Gas,2019-04-01,0.0
10808,Midgrade Gas,2019-04-02,0.0
10808,Midgrade Gas,2019-04-03,0.0
10808,Midgrade Gas,2019-04-04,0.0
10808,Midgrade Gas,2019-04-05,0.0
10808,Midgrade Gas,2019-04-06,0.0
10808,Midgrade Gas,2019-04-07,0.0
10808,Midgrade Gas,2019-04-08,0.0
10808,Midgrade Gas,2019-04-09,0.0
10808,Midgrade Gas,2019-04-10,0.0
10808,Midgrade Gas,2019-04-11,0.0
10808,Midgrade Gas,2019-04-12,0.0
10808,Midgrade Gas,2019-04-13,0.05
10808,Midgrade Gas,2019-04-14,0.0
10808,Midgrade Gas,2019-04-15,0.0
10808,Midgrade Gas,2019-04-16,0.02
10808,Midgrade Gas,2019-04-17,0.0
10808,Midgrade Gas,2019-04-18,0.0
10808,Midgrade Gas,2019-04-19,0.0
10808,Midgrade Gas,2019-04-20,0.0
10808,Midgrade Gas,2019-04-21,0.0
10808,Midgrade Gas,2019-04-22,0.06
10808,Midgrade Gas,2019-04-23,0.89
10808,Midgrade Gas,2019-04-24,0.12
10808,Midgrade Gas,2019-04-25,0.0
10808,Midgrade Gas,2019-04-26,0.04
10808,Midgrade Gas,2019-04-27,0.0
10808,Midgrade Gas,2019-04-28,0.04
10808,Midgrade Gas,2019-04-29,0.0
10808,Midgrade Gas,2019-04-30,0.0
10808,Midgrade Gas,2019-05-01,0.0
10808,Midgrade Gas,2019-05-02,0.0
10808,Midgrade Gas,2019-05-03,0.09
10808,Midgrade Gas,2019-05-04,0.0
10808,Midgrade Gas,2019-05-05,0.0
10808,Midgrade Gas,2019-05-06,0.0
10808,Midgrade Gas,2019-05-07,0.15
10808,Midgrade Gas,2019-05-08,0.0
10808,Midgrade Gas,2019-05-09,0.0
10808,Midgrade Gas,2019-05-10,0.0
10808,Midgrade Gas,2019-05-11,0.0
10808,Midgrade Gas,2019-05-12,0.05
10808,Midgrade Gas,2019-05-13,0.0
10808,Midgrade Gas,2019-05-14,0.0
10808,Midgrade Gas,2019-05-15,0.0
10808,Midgrade Gas,2019-05-16,0.0
10808,Midgrade Gas,2019-05-17,0.0
10808,Midgrade Gas,2019-05-18,0.0
10808,Midgrade Gas,2019-05-19,0.0
10808,Midgrade Gas,2019-05-20,0.03
10808,Midgrade Gas,2019-05-21,0.0
10808,Midgrade Gas,2019-05-22,0.03
10808,Midgrade Gas,2019-05-23,0.05
10808,Midgrade Gas,2019-05-24,0.22
10808,Midgrade Gas,2019-05-25,0.17
10808,Midgrade Gas,2019-05-26,0.12
10808,Midgrade Gas,2019-05-27,0.0
10808,Midgrade Gas,2019-05-28,0.18
10808,Midgrade Gas,2019-05-29,0.03
10808,Midgrade Gas,2019-05-30,0.0
10808,Midgrade Gas,2019-05-31,0.04
10808,Midgrade Gas,2019-06-01,0.0
10808,Midgrade Gas,2019-06-02,0.0
10808,Midgrade Gas,2019-06-03,0.0
10808,Midgrade Gas,2019-06-04,0.0
10808,Midgrade Gas,2019-06-05,0.0
10808,Midgrade Gas,2019-06-06,0.0
10808,Midgrade Gas,2019-06-07,0.0
10808,Midgrade Gas,2019-06-08,0.0
10808,Midgrade Gas,2019-06-09,0.0
10808,Midgrade Gas,2019-06-10,0.0
10808,Midgrade Gas,2019-06-11,0.0
10808,Midgrade Gas,2019-06-12,0.0
10808,Midgrade Gas,2019-06-13,0.0
10808,Midgrade Gas,2019-06-14,0.0
10808,Midgrade Gas,2019-06-15,0.0
10808,Midgrade Gas,2019-06-16,0.0
10808,Midgrade Gas,2019-06-17,0.0
10808,Midgrade Gas,2019-06-21,0.0
10808,Midgrade Gas,2019-06-22,0.0
10808,Midgrade Gas,2019-06-23,0.0
10808,Midgrade Gas,2019-06-24,0.0
10808,Midgrade Gas,2019-06-25,0.0
10808,Midgrade Gas,2019-06-26,0.0
10808,Midgrade Gas,2019-06-27,0.0
10808,Midgrade Gas,2019-12-12,0.0
10808,Midgrade Gas,2019-12-13,0.0
10808,Midgrade Gas,2019-12-14,0.0
10808,Midgrade Gas,2019-12-15,0.0
10808,Midgrade Gas,2019-12-16,0.0
10808,Midgrade Gas,2019-12-17,0.0
10808,Midgrade Gas,2019-12-18,0.0
10808,Midgrade Gas,2019-12-19,0.0
10808,Midgrade Gas,2019-12-20,0.0
10808,Midgrade Gas,2019-12-21,0.0
10808,Midgrade Gas,2019-12-22,0.0
10808,Midgrade Gas,2019-12-23,0.0
10808,Midgrade Gas,2019-12-24,0.0
10808,Midgrade Gas,2019-12-26,15.0
10808,Midgrade Gas,2019-12-27,6.0
10808,Midgrade Gas,2019-12-28,9.0
10808,Midgrade Gas,2019-12-29,7.0
10808,Midgrade Gas,2019-12-30,9.0
10808,Midgrade Gas,2019-12-31,16.0
10808,Midgrade Gas,2020-01-01,5.0
10808,Midgrade Gas,2020-01-02,16.0
10808,Midgrade Gas,2020-01-03,24.0
10808,Midgrade Gas,2020-01-04,28.0
10808,Midgrade Gas,2020-01-05,3.0
10808,Midgrade Gas,2020-01-06,10.0
10808,Midgrade Gas,2020-01-07,1.0
10808,Midgrade Gas,2020-01-08,19.0
10808,Midgrade Gas,2020-01-09,27.0
10808,Midgrade Gas,2020-01-10,20.0
10808,Midgrade Gas,2020-01-11,28.0
10808,Midgrade Gas,2020-01-12,5.0
10808,Midgrade Gas,2020-01-13,0.0
10808,Midgrade Gas,2020-01-14,2.0
10808,Midgrade Gas,2020-01-15,5.0
10808,Midgrade Gas,2020-01-16,18.0
10808,Midgrade Gas,2020-01-17,25.0
10808,Midgrade Gas,2020-01-18,16.0
10808,Midgrade Gas,2020-01-19,12.0
10808,Midgrade Gas,2020-01-20,4.0
10808,Midgrade Gas,2020-01-21,16.0
10808,Midgrade Gas,2020-01-22,6.0
10808,Midgrade Gas,2020-01-23,21.0
10808,Midgrade Gas,2020-01-24,27.0
10808,Midgrade Gas,2020-01-25,10.0
10808,Midgrade Gas,2020-01-26,16.0
10808,Midgrade Gas,2020-01-27,9.0
10808,Midgrade Gas,2020-01-28,16.0
10808,Midgrade Gas,2020-01-29,21.0
10808,Midgrade Gas,2020-01-30,28.0
10808,Midgrade Gas,2020-01-31,18.0
10808,Midgrade Gas,2020-02-01,26.0
10808,Midgrade Gas,2020-02-02,19.0
10808,Midgrade Gas,2020-02-04,22.0
10808,Midgrade Gas,2020-02-05,6.0
10808,Midgrade Gas,2020-02-06,29.0
10808,Midgrade Gas,2020-02-07,29.0
10808,Midgrade Gas,2020-02-08,13.0
10808,Midgrade Gas,2020-02-09,6.0
10808,Midgrade Gas,2020-02-10,13.0
10808,Midgrade Gas,2020-02-11,17.0
10808,Midgrade Gas,2020-02-12,6.0
10808,Midgrade Gas,2020-02-13,31.0
10808,Midgrade Gas,2020-02-14,16.0
10808,Midgrade Gas,2020-02-15,14.0
10808,Midgrade Gas,2020-02-16,3.0
10808,Midgrade Gas,2020-02-17,5.0
10808,Midgrade Gas,2020-02-18,2.0
10808,Midgrade Gas,2020-02-19,15.0
10808,Midgrade Gas,2020-02-20,15.0
10808,Midgrade Gas,2020-02-21,15.0
10808,Midgrade Gas,2020-02-22,15.0
10808,Midgrade Gas,2020-02-23,12.0
10808,Midgrade Gas,2020-02-24,18.0
10808,Midgrade Gas,2020-02-25,13.0
10808,Midgrade Gas,2020-02-26,16.0
10808,Midgrade Gas,2020-02-27,23.0
10808,Midgrade Gas,2020-02-29,0.0
10808,Midgrade Gas,2020-03-01,16.0
10808,Midgrade Gas,2020-03-02,27.0
10808,Midgrade Gas,2020-03-04,21.0
10808,Midgrade Gas,2020-03-05,12.0
10808,Midgrade Gas,2020-03-07,9.0
10808,Midgrade Gas,2020-03-08,10.0
10808,Midgrade Gas,2020-03-09,14.0
10808,Midgrade Gas,2020-03-10,20.0
10808,Midgrade Gas,2020-03-11,23.0
10808,Midgrade Gas,2020-03-12,25.0
10808,Midgrade Gas,2020-03-14,13.0
10808,Midgrade Gas,2020-03-15,25.0
10808,Midgrade Gas,2020-03-16,30.0
10808,Midgrade Gas,2020-03-17,29.0
10808,Midgrade Gas,2020-03-18,16.0
10808,Midgrade Gas,2020-03-19,22.0
10808,Midgrade Gas,2020-03-20,34.0
10808,Midgrade Gas,2020-03-21,15.0
10808,Midgrade Gas,2020-03-22,16.0
10808,Midgrade Gas,2020-03-23,11.0
10808,Midgrade Gas,2020-03-24,34.0
10808,Midgrade Gas,2020-03-25,22.0
10808,Midgrade Gas,2020-03-26,20.0
10808,Midgrade Gas,2020-03-27,9.0
10808,Midgrade Gas,2020-03-28,21.0
10808,Midgrade Gas,2020-03-29,12.0
10808,Midgrade Gas,2020-03-30,21.0
10808,Midgrade Gas,2020-03-31,22.0
10808,Midgrade Gas,2020-04-01,11.05
10808,Midgrade Gas,2020-04-02,10.49
10808,Midgrade Gas,2020-04-03,9.3
10808,Midgrade Gas,2020-04-04,15.29
10808,Midgrade Gas,2020-04-05,1.91
10808,Midgrade Gas,2020-04-06,3.89
10808,Midgrade Gas,2020-04-07,14.55
10808,Midgrade Gas,2020-04-08,10.72
10808,Midgrade Gas,2020-04-09,7.64
10808,Midgrade Gas,2020-04-10,21.08
10808,Midgrade Gas,2020-04-12,11.92
10808,Midgrade Gas,2020-04-13,7.84
10808,Midgrade Gas,2020-04-14,13.44
10808,Midgrade Gas,2020-04-15,9.36
10808,Midgrade Gas,2020-04-16,1.84
10808,Midgrade Gas,2020-04-17,11.94
10808,Midgrade Gas,2020-04-18,9.09
10808,Midgrade Gas,2020-04-19,5.57
10808,Midgrade Gas,2020-04-20,8.4
10808,Midgrade Gas,2020-04-21,3.1
10808,Midgrade Gas,2020-04-22,4.91
10808,Midgrade Gas,2020-04-23,13.44
10808,Midgrade Gas,2020-04-24,3.6
10808,Midgrade Gas,2020-04-26,6.83
10808,Midgrade Gas,2020-04-27,3.74
10808,Midgrade Gas,2020-04-28,4.52
10808,Midgrade Gas,2020-04-29,9.01
10808,Midgrade Gas,2020-04-30,5.0
10808,Midgrade Gas,2020-05-01,12.12
10808,Midgrade Gas,2020-05-02,6.41
10808,Midgrade Gas,2020-05-03,5.63
10808,Midgrade Gas,2020-05-04,3.06
10808,Midgrade Gas,2020-05-05,4.51
10808,Midgrade Gas,2020-05-06,5.03
10808,Midgrade Gas,2020-05-07,9.67
10808,Midgrade Gas,2020-05-08,8.26
10808,Midgrade Gas,2020-05-09,4.67
10808,Midgrade Gas,2020-05-10,4.79
10808,Midgrade Gas,2020-05-11,10.32
10808,Midgrade Gas,2020-05-12,12.25
10808,Midgrade Gas,2020-05-13,12.25
10808,Midgrade Gas,2020-05-14,4.9
10808,Midgrade Gas,2020-05-15,17.34
10808,Midgrade Gas,2020-05-16,20.74
10808,Midgrade Gas,2020-05-17,1.79
10808,Midgrade Gas,2020-05-18,25.44
10808,Midgrade Gas,2020-05-19,19.98
10808,Midgrade Gas,2020-05-20,7.44
10808,Midgrade Gas,2020-05-21,12.15
10808,Midgrade Gas,2020-05-22,34.74
10808,Midgrade Gas,2020-05-23,39.31
10808,Midgrade Gas,2020-05-24,35.39
10808,Midgrade Gas,2020-05-25,24.01
10808,Midgrade Gas,2020-05-26,25.41
10808,Midgrade Gas,2020-05-27,24.78
10808,Midgrade Gas,2020-05-28,19.65
10808,Midgrade Gas,2020-05-29,12.38
10808,Midgrade Gas,2020-05-31,26.82
10808,Midgrade Gas,2020-06-01,43.53
10808,Midgrade Gas,2020-06-02,24.52
10808,Midgrade Gas,2020-06-03,30.8
10808,Midgrade Gas,2020-06-04,18.67
10808,Midgrade Gas,2020-06-05,27.96
10808,Midgrade Gas,2020-06-06,23.71
10808,Midgrade Gas,2020-06-07,32.39
10808,Midgrade Gas,2020-06-08,28.05
10808,Midgrade Gas,2020-06-09,31.87
10808,Midgrade Gas,2020-06-10,40.26
10808,Midgrade Gas,2020-06-11,6.28
10808,Midgrade Gas,2020-06-12,38.67
10808,Midgrade Gas,2020-06-13,30.09
10808,Midgrade Gas,2020-06-14,43.26
10808,Midgrade Gas,2020-06-15,9.97
10808,Midgrade Gas,2020-06-16,27.63
10808,Midgrade Gas,2020-06-17,46.05
10808,Midgrade Gas,2020-06-18,36.52
10808,Midgrade Gas,2020-06-19,32.59
10808,Midgrade Gas,2020-06-20,47.98
10808,Midgrade Gas,2020-06-21,36.7
10808,Midgrade Gas,2020-06-22,20.16
10808,Midgrade Gas,2020-06-23,7.58
10808,Midgrade Gas,2020-06-24,21.57
10808,Midgrade Gas,2020-06-26,43.08
10808,Midgrade Gas,2020-06-27,2.51
10808,Midgrade Gas,2020-06-28,15.8
10808,Midgrade Gas,2020-06-29,40.29
10808,Midgrade Gas,2020-06-30,23.23
10808,Midgrade Gas,2020-07-01,14.78
10808,Midgrade Gas,2020-07-02,26.22
10808,Midgrade Gas,2020-07-03,40.36
10808,Midgrade Gas,2020-07-04,7.24
10808,Midgrade Gas,2020-07-05,11.86
10808,Midgrade Gas,2020-07-06,17.63
10808,Midgrade Gas,2020-07-07,27.38
10808,Midgrade Gas,2020-07-08,-3.05
10808,Midgrade Gas,2020-07-09,37.53
10808,Midgrade Gas,2020-07-10,8.11
10808,Midgrade Gas,2020-07-11,38.35
10808,Midgrade Gas,2020-07-12,17.16
10808,Midgrade Gas,2020-07-13,44.55
10808,Midgrade Gas,2020-07-14,24.58
10808,Midgrade Gas,2020-07-15,17.54
10808,Midgrade Gas,2020-07-16,27.42
10808,Midgrade Gas,2020-07-17,27.36
10808,Midgrade Gas,2020-07-18,25.55
10808,Midgrade Gas,2020-07-19,23.88
10808,Midgrade Gas,2020-07-20,16.8
10808,Midgrade Gas,2020-07-21,33.14
10808,Midgrade Gas,2020-07-22,40.11
10808,Midgrade Gas,2020-07-23,26.23
10808,Midgrade Gas,2020-07-24,7.44
10808,Midgrade Gas,2020-07-25,11.27
10808,Midgrade Gas,2020-07-26,18.47
10808,Midgrade Gas,2020-07-27,20.69
10808,Midgrade Gas,2020-07-28,30.0
10808,Midgrade Gas,2020-07-29,23.15
10808,Midgrade Gas,2020-07-30,28.46
10808,Midgrade Gas,2020-07-31,14.05
10808,Midgrade Gas,2020-08-01,42.0
10808,Midgrade Gas,2020-08-02,8.33
10808,Midgrade Gas,2020-08-03,24.94
10808,Midgrade Gas,2020-08-04,5.27
10808,Midgrade Gas,2020-08-05,28.25
10808,Midgrade Gas,2020-08-06,25.33
10808,Midgrade Gas,2020-08-07,7.18
10808,Midgrade Gas,2020-08-08,33.57
10808,Midgrade Gas,2020-08-09,7.61
10808,Midgrade Gas,2020-08-10,20.6
10808,Midgrade Gas,2020-08-11,28.89
10808,Midgrade Gas,2020-08-12,38.79
10808,Midgrade Gas,2020-08-13,24.23
10808,Midgrade Gas,2020-08-14,19.73
10808,Midgrade Gas,2020-08-15,44.04
10808,Midgrade Gas,2020-08-16,5.96
10808,Midgrade Gas,2020-08-17,28.82
10808,Midgrade Gas,2020-08-18,20.04
10808,Midgrade Gas,2020-08-19,42.44
10808,Midgrade Gas,2020-08-20,28.36
10808,Midgrade Gas,2020-08-21,23.07
10808,Midgrade Gas,2020-08-22,22.33
10808,Midgrade Gas,2020-08-23,17.97
10808,Midgrade Gas,2020-08-24,22.31
10808,Midgrade Gas,2020-08-25,43.52
10808,Midgrade Gas,2020-08-26,36.05
10808,Midgrade Gas,2020-08-27,18.4
10808,Midgrade Gas,2020-08-28,19.49
10808,Midgrade Gas,2020-08-29,10.75
10808,Midgrade Gas,2020-08-30,2.15
10808,Midgrade Gas,2020-08-31,35.26
10808,Midgrade Gas,2020-09-01,21.81
10808,Midgrade Gas,2020-09-02,14.83
10808,Midgrade Gas,2020-09-03,19.69
10808,Midgrade Gas,2020-09-04,25.0
10808,Midgrade Gas,2020-09-05,18.92
10808,Midgrade Gas,2020-09-06,12.27
10808,Midgrade Gas,2020-09-07,29.31
10808,Midgrade Gas,2020-09-08,11.49
10808,Midgrade Gas,2020-09-09,16.33
10808,Midgrade Gas,2020-09-10,11.76
10808,Midgrade Gas,2020-09-11,29.45
10808,Midgrade Gas,2020-09-12,25.69
10808,Midgrade Gas,2020-09-13,9.32
10808,Midgrade Gas,2020-09-14,26.28
10808,Midgrade Gas,2020-09-15,9.89
10808,Midgrade Gas,2020-09-16,12.71
10808,Midgrade Gas,2020-09-17,42.88
10808,Midgrade Gas,2020-09-18,25.28
10808,Midgrade Gas,2020-09-19,11.01
10808,Midgrade Gas,2020-09-20,18.71
10808,Midgrade Gas,2020-09-21,12.32
10808,Midgrade Gas,2020-09-22,25.21
10808,Midgrade Gas,2020-09-23,25.76
10808,Midgrade Gas,2020-09-24,29.8
10808,Midgrade Gas,2020-09-25,42.78
10808,Midgrade Gas,2020-09-26,12.79
10808,Midgrade Gas,2020-09-27,5.96
10808,Midgrade Gas,2020-09-28,13.5
10808,Midgrade Gas,2020-09-29,12.56
10808,Midgrade Gas,2020-09-30,18.07
10808,Midgrade Gas,2020-10-01,16.22
10808,Midgrade Gas,2020-10-02,34.83
10808,Midgrade Gas,2020-10-03,26.54
10808,Midgrade Gas,2020-10-04,19.24
10808,Midgrade Gas,2020-10-05,18.93
10808,Midgrade Gas,2020-10-06,36.01
10808,Midgrade Gas,2020-10-07,17.88
10808,Midgrade Gas,2020-10-08,39.23
10808,Midgrade Gas,2020-10-09,36.13
10808,Midgrade Gas,2020-10-10,16.53
10808,Midgrade Gas,2020-10-11,13.28
10808,Midgrade Gas,2020-10-12,24.47
10808,Midgrade Gas,2020-10-13,30.31
10808,Midgrade Gas,2020-10-14,23.82
10808,Midgrade Gas,2020-10-15,25.99
10808,Midgrade Gas,2020-10-16,27.99
10808,Midgrade Gas,2020-10-17,12.22
10808,Midgrade Gas,2020-10-18,14.81
10808,Midgrade Gas,2020-10-19,19.43
10808,Midgrade Gas,2020-10-20,33.49
10808,Midgrade Gas,2020-10-21,28.99
10808,Midgrade Gas,2020-10-22,22.51
10808,Midgrade Gas,2020-10-23,17.74
10808,Midgrade Gas,2020-10-24,22.28
10808,Midgrade Gas,2020-10-25,7.87
10808,Midgrade Gas,2020-10-26,8.32
10808,Midgrade Gas,2020-10-27,29.91
10808,Midgrade Gas,2020-10-28,20.57
10808,Midgrade Gas,2020-10-29,21.03
10808,Midgrade Gas,2020-10-30,6.4
10808,Midgrade Gas,2020-10-31,4.78
10808,Midgrade Gas,2020-11-01,10.12
10808,Midgrade Gas,2020-11-02,24.15
10808,Midgrade Gas,2020-11-03,38.83
10808,Midgrade Gas,2020-11-04,23.68
10808,Midgrade Gas,2020-11-05,18.61
10808,Midgrade Gas,2020-11-06,4.28
10808,Midgrade Gas,2020-11-07,36.25
10808,Midgrade Gas,2020-11-08,8.21
10808,Midgrade Gas,2020-11-09,46.2
10808,Midgrade Gas,2020-11-10,22.69
10808,Midgrade Gas,2020-11-11,14.93
10808,Midgrade Gas,2020-11-12,25.62
10808,Midgrade Gas,2020-11-13,14.85
10808,Midgrade Gas,2020-11-14,28.65
10808,Midgrade Gas,2020-11-15,4.27
10808,Midgrade Gas,2020-11-16,32.52
